n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,pairwise,fast_exact
RR,1528,0.02358412742614746,0.022684574127197266,0.02505326271057129,0.003237009048461914,0.0031402111053466797,0.003126382827758789,2.933366537094116,4.132199764251709
RR,3044,0.0466310977935791,0.04511904716491699,0.04664468765258789,0.0032541751861572266,0.0031795501708984375,0.003175020217895508,11.885857105255127,6.846005439758301
RR,2939,0.04431891441345215,0.04547262191772461,0.04385709762573242,0.003255128860473633,0.0031919479370117188,0.003179788589477539,10.932220935821533,6.372856855392456
RR,1057,0.016730308532714844,0.014325380325317383,0.01600337028503418,0.003227710723876953,0.003136157989501953,0.003141641616821289,1.4107277393341064,3.3864011764526367
RR,1195,0.017482995986938477,0.014971494674682617,0.016098499298095703,0.003233671188354492,0.003148317337036133,0.0031440258026123047,1.78403902053833,3.457319736480713
RR,1031,0.015804529190063477,0.013409614562988281,0.014209508895874023,0.003222227096557617,0.003145456314086914,0.003143787384033203,1.327885389328003,3.5169713497161865
RR,3068,0.04394125938415527,0.043663978576660156,0.04633021354675293,0.0033178329467773438,0.0031909942626953125,0.0031888484954833984,11.995469570159912,6.975663661956787
RR,3903,0.05877113342285156,0.05731964111328125,0.060456275939941406,0.0033097267150878906,0.0031659603118896484,0.0031692981719970703,19.571629285812378,8.729048013687134
RR,3179,0.03271341323852539,0.03231668472290039,0.034537553787231445,0.003276824951171875,0.003206014633178711,0.003178834915161133,12.942370414733887,7.059636831283569
RR,1276,0.013982534408569336,0.014973640441894531,0.015880823135375977,0.0032384395599365234,0.003153562545776367,0.0031452178955078125,2.0522613525390625,3.6978111267089844
RR,3766,0.03921389579772949,0.041161298751831055,0.04062008857727051,0.0032062530517578125,0.003133535385131836,0.003142118453979492,17.861827611923218,8.079332828521729
RR,3087,0.0343170166015625,0.036612749099731445,0.03754091262817383,0.0032968521118164062,0.0031943321228027344,0.0031790733337402344,12.158129453659058,6.79435396194458
RR,2066,0.033406972885131836,0.03097057342529297,0.033164262771606445,0.0032091140747070312,0.0031664371490478516,0.003163576126098633,5.424102544784546,5.058604955673218
RR,3568,0.03743433952331543,0.03558039665222168,0.037667274475097656,0.0032656192779541016,0.0031986236572265625,0.0031709671020507812,16.330810546875,7.927526235580444
RR,2824,0.03122878074645996,0.027885913848876953,0.03118729591369629,0.0034935474395751953,0.0034029483795166016,0.003395557403564453,10.17773962020874,6.46781325340271
RR,3620,0.04726719856262207,0.043869972229003906,0.04305315017700195,0.003518342971801758,0.003270387649536133,0.0032639503479003906,16.882427215576172,7.957438707351685
RR,2715,0.029715299606323242,0.028273344039916992,0.029020071029663086,0.0032372474670410156,0.0031931400299072266,0.0031998157501220703,9.498571395874023,6.224129676818848
RR,1055,0.011829376220703125,0.009281396865844727,0.011033773422241211,0.003314495086669922,0.0032405853271484375,0.0031833648681640625,1.4065423011779785,3.336336135864258
RR,4552,0.07015085220336914,0.06658077239990234,0.06888532638549805,0.003297090530395508,0.0032095909118652344,0.0032112598419189453,26.596147775650024,9.928643465042114
RR,1005,0.014045000076293945,0.012607574462890625,0.014748573303222656,0.00325775146484375,0.0031690597534179688,0.003167390823364258,1.2789907455444336,3.3473386764526367
RR,4171,0.06558084487915039,0.06137990951538086,0.06359672546386719,0.003343343734741211,0.003237009048461914,0.0032165050506591797,22.288431644439697,8.823189496994019
RR,2032,0.030118942260742188,0.030785560607910156,0.03322124481201172,0.0032193660736083984,0.0031676292419433594,0.0031528472900390625,5.249298810958862,5.07554817199707
RR,4274,0.06501626968383789,0.061484336853027344,0.06406569480895996,0.003278017044067383,0.0032150745391845703,0.0031752586364746094,23.453083515167236,8.811337232589722
RR,1784,0.02829885482788086,0.02700972557067871,0.029517412185668945,0.003313302993774414,0.003226757049560547,0.003202199935913086,4.046026229858398,4.494319200515747
RR,3296,0.05151033401489258,0.04702353477478027,0.05069160461425781,0.0033457279205322266,0.003232717514038086,0.0031943321228027344,13.959059953689575,7.3528337478637695
RR,3419,0.03489351272583008,0.03344130516052246,0.03737378120422363,0.0033495426177978516,0.003212451934814453,0.003206968307495117,15.015531301498413,7.3569440841674805
RR,1014,0.014482498168945312,0.012900590896606445,0.01508474349975586,0.003297090530395508,0.0031890869140625,0.003173828125,1.3017797470092773,3.1826179027557373
RR,3796,0.062088966369628906,0.060144662857055664,0.06399154663085938,0.0033347606658935547,0.0032875537872314453,0.003258228302001953,20.81010127067566,8.052897453308105
RR,1679,0.02481222152709961,0.027164220809936523,0.027007579803466797,0.0032668113708496094,0.003188610076904297,0.0031633377075195312,3.573568820953369,4.527039289474487
RR,3713,0.05474400520324707,0.0546717643737793,0.05793881416320801,0.0032901763916015625,0.00321197509765625,0.003195047378540039,17.91046905517578,7.964491128921509
RR,1248,0.0193483829498291,0.015508413314819336,0.01741766929626465,0.003333568572998047,0.0032029151916503906,0.0031557083129882812,1.9650359153747559,4.033555507659912
RR,2401,0.03553366661071777,0.03397655487060547,0.03693509101867676,0.003309488296508789,0.0032007694244384766,0.0031630992889404297,7.336052894592285,6.042152404785156
RR,1429,0.022530794143676758,0.022225141525268555,0.0247957706451416,0.0033371448516845703,0.0031905174255371094,0.0032052993774414062,2.6022369861602783,5.629523277282715
RR,4782,0.04718828201293945,0.047266244888305664,0.04993033409118652,0.0035533905029296875,0.003451824188232422,0.0034303665161132812,29.29931402206421,10.299581050872803
RR,3748,0.05688834190368652,0.054523468017578125,0.058403730392456055,0.003325939178466797,0.0031890869140625,0.003182649612426758,17.904679775238037,8.085016250610352
RR,1372,0.019442081451416016,0.021930694580078125,0.023763656616210938,0.0032575130462646484,0.0031576156616210938,0.0031745433807373047,2.3868446350097656,3.80167555809021
RR,4597,0.0475916862487793,0.046869516372680664,0.04879045486450195,0.0032579898834228516,0.0032072067260742188,0.0031981468200683594,26.91634464263916,9.794123411178589
RR,1245,0.012134313583374023,0.00945281982421875,0.011381387710571289,0.003285646438598633,0.003204345703125,0.0031685829162597656,1.9518849849700928,3.6297197341918945
RR,4505,0.047516822814941406,0.04559612274169922,0.04758620262145996,0.0033597946166992188,0.0032536983489990234,0.003213167190551758,25.923213958740234,9.366758823394775
RR,1685,0.020730257034301758,0.020392179489135742,0.02117180824279785,0.003274679183959961,0.0032083988189697266,0.0031828880310058594,3.6259841918945312,4.391486167907715
RR,2406,0.028419971466064453,0.024537324905395508,0.02758932113647461,0.0032601356506347656,0.0032002925872802734,0.003195524215698242,7.475166320800781,5.656484127044678
RR,2929,0.03509402275085449,0.03117227554321289,0.03314614295959473,0.003409147262573242,0.003252267837524414,0.0032050609588623047,11.106719493865967,6.584357023239136
RR,1719,0.02694225311279297,0.02615070343017578,0.028254985809326172,0.003256559371948242,0.0032045841217041016,0.003192424774169922,3.753964900970459,4.387770652770996
RR,2967,0.043877363204956055,0.04333162307739258,0.04604625701904297,0.0032875537872314453,0.0032091140747070312,0.0032236576080322266,11.379698038101196,6.523122310638428
RR,4398,0.06313085556030273,0.06295347213745117,0.06543135643005371,0.003282308578491211,0.0032291412353515625,0.0032067298889160156,24.87970232963562,9.150452613830566
RR,3418,0.05266451835632324,0.050046443939208984,0.05220770835876465,0.0033066272735595703,0.003247499465942383,0.003218412399291992,15.028485774993896,7.355265378952026
RR,3512,0.051789283752441406,0.05089855194091797,0.053365230560302734,0.0033097267150878906,0.0032193660736083984,0.0032167434692382812,15.873547792434692,7.7252116203308105
RR,1926,0.02447032928466797,0.020120620727539062,0.022114276885986328,0.003282308578491211,0.0031995773315429688,0.003192901611328125,4.759177207946777,4.766828298568726
RR,3937,0.06470775604248047,0.06090044975280762,0.0637044906616211,0.0033254623413085938,0.003253936767578125,0.003236055374145508,19.932533502578735,8.384116172790527
RR,1161,0.01807689666748047,0.014781951904296875,0.016577482223510742,0.0032815933227539062,0.0032050609588623047,0.003195047378540039,1.7211496829986572,3.501934766769409
RR,4299,0.06363654136657715,0.06430816650390625,0.06717896461486816,0.0033750534057617188,0.0033020973205566406,0.0032689571380615234,24.14519166946411,9.203773021697998
RR,3676,0.056990623474121094,0.053681373596191406,0.05749320983886719,0.0033419132232666016,0.0032143592834472656,0.0031769275665283203,17.36220932006836,8.217923402786255
RR,3557,0.052635908126831055,0.05313825607299805,0.05509448051452637,0.003353595733642578,0.0032405853271484375,0.003172159194946289,16.306145906448364,7.707880258560181
RR,2694,0.040289878845214844,0.038654327392578125,0.041005849838256836,0.0033197402954101562,0.0032188892364501953,0.003205537796020508,9.349143266677856,6.24861741065979
RR,2788,0.043865203857421875,0.041425466537475586,0.04275798797607422,0.0033195018768310547,0.0032210350036621094,0.003181934356689453,9.937438726425171,6.387983083724976
RR,3960,0.058867692947387695,0.056963205337524414,0.06142616271972656,0.003346681594848633,0.0032444000244140625,0.003204345703125,20.257482290267944,8.441640853881836
RR,2730,0.04504990577697754,0.04088711738586426,0.042948246002197266,0.0033032894134521484,0.0032062530517578125,0.0031862258911132812,9.472418785095215,6.317691802978516
RR,2989,0.04475116729736328,0.04390382766723633,0.04618668556213379,0.0032761096954345703,0.003179311752319336,0.0031685829162597656,11.450394630432129,6.744343519210815
RR,2165,0.032141923904418945,0.03145551681518555,0.033646583557128906,0.003288745880126953,0.003210306167602539,0.003203868865966797,5.999217748641968,5.301748991012573
RR,3542,0.0530695915222168,0.05188870429992676,0.05445694923400879,0.00328826904296875,0.0032050609588623047,0.0031871795654296875,16.086656093597412,7.797876358032227
RR,2523,0.03663992881774902,0.03680253028869629,0.038837432861328125,0.0032911300659179688,0.003191709518432617,0.0031807422637939453,8.14419150352478,5.8953986167907715
RR,1123,0.01662755012512207,0.0138397216796875,0.015211820602416992,0.003222227096557617,0.003168344497680664,0.003144979476928711,1.5797522068023682,3.431201457977295
RR,4072,0.05930352210998535,0.05912470817565918,0.06188678741455078,0.003360748291015625,0.0032622814178466797,0.0032281875610351562,21.41639518737793,8.927661180496216
RR,1625,0.026339292526245117,0.024964570999145508,0.027199745178222656,0.0032486915588378906,0.003192901611328125,0.003175020217895508,3.369762420654297,4.254762411117554
RR,3720,0.054003238677978516,0.05399441719055176,0.05585026741027832,0.0033299922943115234,0.003230571746826172,0.0032224655151367188,17.88877534866333,8.113999128341675
RR,3568,0.05571389198303223,0.052193403244018555,0.054200172424316406,0.0032744407653808594,0.0032219886779785156,0.0031881332397460938,16.51959490776062,7.915141344070435
RR,3338,0.04976797103881836,0.049451589584350586,0.05176687240600586,0.0033445358276367188,0.003235340118408203,0.003204822540283203,14.40908408164978,7.212165355682373
RR,2477,0.037323951721191406,0.03662919998168945,0.03925061225891113,0.0032863616943359375,0.0032188892364501953,0.0032253265380859375,7.873288869857788,5.807298898696899
RR,4448,0.04747939109802246,0.04417133331298828,0.04741477966308594,0.0033833980560302734,0.0032546520233154297,0.0032181739807128906,25.55155086517334,9.89036250114441
RR,3196,0.04813861846923828,0.04630446434020996,0.04976701736450195,0.0033464431762695312,0.003267049789428711,0.003239154815673828,13.160696268081665,7.263760805130005
RR,3061,0.05507683753967285,0.046417951583862305,0.04948258399963379,0.0033555030822753906,0.0032646656036376953,0.003229856491088867,12.147689819335938,6.846345663070679
RR,3992,0.045831918716430664,0.040857553482055664,0.04291033744812012,0.0033042430877685547,0.0031952857971191406,0.0031752586364746094,20.522155284881592,8.595640897750854
RR,3245,0.048970699310302734,0.04770016670227051,0.04956316947937012,0.003289461135864258,0.003238201141357422,0.0032095909118652344,13.656632423400879,7.163314580917358
RR,3660,0.0552668571472168,0.05431842803955078,0.056977272033691406,0.0033392906188964844,0.0032193660736083984,0.0032045841217041016,17.218753814697266,8.000590562820435
RR,1225,0.018401145935058594,0.015966176986694336,0.017134666442871094,0.003281116485595703,0.003198862075805664,0.00318145751953125,1.8983912467956543,3.7908239364624023
RR,1909,0.02933335304260254,0.028693437576293945,0.031748056411743164,0.00321197509765625,0.003186941146850586,0.0031838417053222656,4.633143186569214,5.242230415344238
RR,1397,0.02248239517211914,0.022120237350463867,0.02425861358642578,0.003229379653930664,0.0031778812408447266,0.003162384033203125,2.4655070304870605,4.191490173339844
RR,2278,0.029009103775024414,0.02311539649963379,0.024581193923950195,0.0032210350036621094,0.0031838417053222656,0.0031816959381103516,6.686020851135254,5.457340955734253
RR,4362,0.044693708419799805,0.0432896614074707,0.04518604278564453,0.0032765865325927734,0.003221750259399414,0.003197193145751953,24.317593336105347,9.432571172714233
RR,3573,0.040283918380737305,0.03447318077087402,0.03723454475402832,0.0032901763916015625,0.003206968307495117,0.003187894821166992,16.38806962966919,7.729811906814575
RR,3966,0.04163694381713867,0.0400698184967041,0.042021989822387695,0.003276348114013672,0.0031692981719970703,0.0031807422637939453,20.172961711883545,8.638840913772583
RR,4994,0.05663704872131348,0.05060291290283203,0.05240750312805176,0.003302335739135742,0.00321197509765625,0.003186464309692383,32.020668745040894,10.489080905914307
RR,4367,0.06469607353210449,0.06445169448852539,0.06688952445983887,0.0033791065216064453,0.0032694339752197266,0.003237009048461914,24.551039457321167,9.777282476425171
RR,1342,0.01469731330871582,0.009946107864379883,0.012197256088256836,0.00325775146484375,0.003192424774169922,0.003161907196044922,2.3159027099609375,3.8747732639312744
RR,3723,0.056337833404541016,0.05393195152282715,0.057205915451049805,0.0033097267150878906,0.00316619873046875,0.003170490264892578,17.902284383773804,8.084036111831665
RR,4866,0.07239127159118652,0.07324504852294922,0.07321786880493164,0.0032930374145507812,0.003231525421142578,0.003200054168701172,30.20587134361267,10.057419061660767
RR,3398,0.051938772201538086,0.05025315284729004,0.05272340774536133,0.0032825469970703125,0.003229856491088867,0.0031969547271728516,14.890291452407837,7.46155047416687
RR,4958,0.0729990005493164,0.07245254516601562,0.07520771026611328,0.0033054351806640625,0.003207683563232422,0.0031998157501220703,31.65057134628296,10.33424973487854
RR,1979,0.022894859313964844,0.022980451583862305,0.0240175724029541,0.003271341323852539,0.0031900405883789062,0.003201723098754883,5.055543899536133,4.940586090087891
RR,3052,0.03429985046386719,0.031023740768432617,0.033272504806518555,0.003262758255004883,0.0032110214233398438,0.0031948089599609375,12.030488729476929,7.279687166213989
RR,1030,0.015417814254760742,0.013254880905151367,0.015015125274658203,0.003267049789428711,0.003187894821166992,0.0031900405883789062,1.352816104888916,3.265622615814209
RR,2015,0.0313715934753418,0.0305178165435791,0.033167123794555664,0.003238677978515625,0.003178834915161133,0.003167867660522461,5.1508424282073975,5.1783058643341064
RR,2022,0.03243851661682129,0.03104233741760254,0.03293728828430176,0.003217458724975586,0.0031642913818359375,0.003159761428833008,5.181658744812012,5.051570177078247
RR,3463,0.05274367332458496,0.051720380783081055,0.05368518829345703,0.0033111572265625,0.0032339096069335938,0.0032002925872802734,15.375643253326416,7.6544623374938965
RR,3303,0.03399920463562012,0.03287768363952637,0.04004716873168945,0.003290891647338867,0.003200531005859375,0.0032012462615966797,14.037674903869629,7.168325185775757
RR,1843,0.028916120529174805,0.02758479118347168,0.030444860458374023,0.0032472610473632812,0.0031998157501220703,0.0031812191009521484,4.349353790283203,4.732649564743042
RR,4314,0.0630345344543457,0.06243324279785156,0.0646524429321289,0.003301858901977539,0.003233194351196289,0.003204345703125,23.954419374465942,9.287016868591309
RR,4631,0.04910683631896973,0.04902291297912598,0.05004429817199707,0.0032434463500976562,0.003186941146850586,0.0031728744506835938,27.520448446273804,10.066077470779419
RR,4951,0.0724647045135498,0.07213425636291504,0.07448697090148926,0.003282785415649414,0.0032300949096679688,0.003223896026611328,31.638238668441772,10.860877752304077
RR,2662,0.040039777755737305,0.038941144943237305,0.04134798049926758,0.0032711029052734375,0.0032210350036621094,0.0032062530517578125,9.150412797927856,6.032030820846558
RR,3040,0.04684257507324219,0.04649829864501953,0.048125267028808594,0.0032911300659179688,0.003188610076904297,0.0031790733337402344,11.886460304260254,6.7364585399627686
RR,2040,0.030315637588500977,0.032037973403930664,0.03385424613952637,0.003306150436401367,0.0032091140747070312,0.0032126903533935547,5.328545331954956,5.120673179626465
RR,1933,0.020851612091064453,0.020223140716552734,0.02263641357421875,0.003258228302001953,0.0031936168670654297,0.003186464309692383,4.7474751472473145,4.884138345718384
RR,3428,0.04997062683105469,0.04936718940734863,0.05146002769470215,0.0032896995544433594,0.003210783004760742,0.0032148361206054688,15.140938758850098,7.570950269699097
RR,1182,0.018300533294677734,0.015088081359863281,0.01657271385192871,0.0032825469970703125,0.0032520294189453125,0.0032231807708740234,1.7887942790985107,3.4888246059417725
RR,3309,0.04879188537597656,0.04658627510070801,0.04941749572753906,0.003252267837524414,0.0031898021697998047,0.0031676292419433594,13.859977722167969,7.487251043319702
RR,3339,0.04938840866088867,0.04965972900390625,0.05162215232849121,0.0032761096954345703,0.003203153610229492,0.0031769275665283203,14.277077913284302,7.628139019012451
RR,3072,0.04464578628540039,0.043889522552490234,0.04669642448425293,0.003423929214477539,0.003247499465942383,0.0032346248626708984,12.182624340057373,7.180688142776489
RR,3979,0.05989885330200195,0.05710339546203613,0.060324668884277344,0.003306865692138672,0.0032079219818115234,0.003190279006958008,20.360212802886963,9.120860576629639
RR,4608,0.04593348503112793,0.04544854164123535,0.048133134841918945,0.0033426284790039062,0.0032379627227783203,0.003195524215698242,27.346288681030273,10.113492488861084
RR,4691,0.0698692798614502,0.06950783729553223,0.07216358184814453,0.0033931732177734375,0.003217935562133789,0.003200531005859375,28.283398866653442,9.97835659980774
RR,3614,0.05429673194885254,0.05379438400268555,0.05659008026123047,0.0033202171325683594,0.003220081329345703,0.003195047378540039,16.743110418319702,8.476325988769531
RR,1258,0.012506484985351562,0.009328603744506836,0.011539459228515625,0.003183126449584961,0.003132343292236328,0.003127574920654297,1.981137752532959,3.6717841625213623
RR,2038,0.03221464157104492,0.029923439025878906,0.03284120559692383,0.0032203197479248047,0.0031354427337646484,0.0031261444091796875,5.207491397857666,5.139014720916748
