n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,pairwise,fast_exact
SM,2355,0.05980038642883301,0.060027122497558594,0.06713986396789551,0.009240150451660156,0.009202241897583008,0.009217500686645508,20.43489146232605,30.76334309577942
SM,2880,0.07168269157409668,0.0733647346496582,0.08049607276916504,0.009242057800292969,0.009118318557739258,0.009146451950073242,30.341886043548584,35.49046349525452
SM,4294,0.10864996910095215,0.1097722053527832,0.11660575866699219,0.00921773910522461,0.009184122085571289,0.009181737899780273,68.42875599861145,48.1939582824707
SM,3852,0.09849071502685547,0.09977865219116211,0.10585856437683105,0.00918126106262207,0.009180068969726562,0.009163856506347656,54.58220434188843,44.374621629714966
SM,3865,0.09714436531066895,0.09860420227050781,0.10478830337524414,0.009469985961914062,0.009255409240722656,0.009241580963134766,55.196250438690186,44.316014766693115
SM,2845,0.07069945335388184,0.0729210376739502,0.07971000671386719,0.009186983108520508,0.009237051010131836,0.009132623672485352,30.208808422088623,35.16878342628479
SM,1396,0.03350234031677246,0.03591346740722656,0.043578386306762695,0.00926828384399414,0.009202003479003906,0.009185791015625,7.23077392578125,21.754982709884644
SM,4982,0.12745404243469238,0.1261281967163086,0.13286495208740234,0.009358644485473633,0.009291410446166992,0.009293794631958008,92.32983994483948,54.34591889381409
SM,3380,0.08361148834228516,0.08621358871459961,0.09276819229125977,0.00918889045715332,0.009385824203491211,0.009205102920532227,41.91346788406372,40.143927335739136
SM,4208,0.08915066719055176,0.08996963500976562,0.09527993202209473,0.009283304214477539,0.009305000305175781,0.00927114486694336,66.7301926612854,47.70914697647095
SM,3715,0.0955352783203125,0.09368705749511719,0.10326623916625977,0.009349346160888672,0.009368181228637695,0.009330034255981445,51.34056067466736,43.26984930038452
SM,1919,0.04224348068237305,0.044909000396728516,0.05120682716369629,0.009351730346679688,0.009229183197021484,0.009194612503051758,13.695640087127686,27.02587389945984
SM,4345,0.09031271934509277,0.08944821357727051,0.09825897216796875,0.009305000305175781,0.009298563003540039,0.009240388870239258,71.7009973526001,49.02436709403992
SM,2531,0.0639491081237793,0.06601786613464355,0.07612013816833496,0.009526252746582031,0.009495735168457031,0.009457111358642578,24.035521030426025,32.13263177871704
SM,3425,0.08592796325683594,0.0865635871887207,0.09393739700317383,0.009289979934692383,0.00932765007019043,0.009284734725952148,44.2162446975708,40.674201011657715
SM,3468,0.07752633094787598,0.07218551635742188,0.0789182186126709,0.009218692779541016,0.009194374084472656,0.009171485900878906,44.844146490097046,41.042696714401245
SM,1686,0.03963971138000488,0.04116082191467285,0.04797554016113281,0.009255170822143555,0.009226560592651367,0.009267568588256836,10.435546398162842,24.692750930786133
SM,2705,0.06766271591186523,0.06946396827697754,0.07684469223022461,0.009206771850585938,0.009215831756591797,0.009205818176269531,27.288764476776123,34.0552031993866
SM,2055,0.043596744537353516,0.043955087661743164,0.05298495292663574,0.009199142456054688,0.009177207946777344,0.009171247482299805,15.719163656234741,28.087621927261353
SM,2541,0.04905986785888672,0.05075407028198242,0.058123111724853516,0.009144306182861328,0.009146928787231445,0.009130239486694336,23.591655731201172,32.526362895965576
SM,3362,0.06844449043273926,0.06960844993591309,0.07625293731689453,0.009148120880126953,0.009118080139160156,0.009105682373046875,42.78335404396057,39.78820729255676
SM,4832,0.10372304916381836,0.09923648834228516,0.10616445541381836,0.009231805801391602,0.009187459945678711,0.00919651985168457,86.44692587852478,53.238378286361694
SM,4717,0.11929965019226074,0.11988663673400879,0.13407683372497559,0.009585380554199219,0.009398460388183594,0.009331226348876953,82.76822876930237,52.22500205039978
SM,2597,0.06546735763549805,0.06768155097961426,0.07380557060241699,0.009422063827514648,0.009379148483276367,0.009433269500732422,25.61759376525879,33.14890384674072
SM,3895,0.09930801391601562,0.10488581657409668,0.10611724853515625,0.009527444839477539,0.009401321411132812,0.009407520294189453,57.503936767578125,44.80972766876221
SM,3544,0.08865857124328613,0.08964967727661133,0.0970458984375,0.00944972038269043,0.009418725967407227,0.009383678436279297,47.484004497528076,41.59976673126221
SM,4536,0.08978128433227539,0.09067463874816895,0.09768009185791016,0.00925898551940918,0.009248018264770508,0.009263992309570312,78.77039742469788,50.72051930427551
SM,1237,0.03086996078491211,0.03147482872009277,0.03757309913635254,0.009429693222045898,0.009419918060302734,0.009361982345581055,5.806779384613037,20.376294136047363
SM,4168,0.10565185546875,0.10721755027770996,0.11423873901367188,0.009470939636230469,0.009386301040649414,0.009381294250488281,65.34637022018433,47.28468108177185
SM,3165,0.06561613082885742,0.06562376022338867,0.07798194885253906,0.009206295013427734,0.009102344512939453,0.009066104888916016,37.668357133865356,38.17656230926514
SM,3424,0.08589315414428711,0.08903646469116211,0.0955045223236084,0.009424448013305664,0.00940084457397461,0.009424686431884766,44.77663445472717,40.53920888900757
SM,4392,0.09127950668334961,0.09593605995178223,0.09695744514465332,0.009182453155517578,0.009154319763183594,0.009148836135864258,71.45422077178955,49.2213921546936
SM,3528,0.07137322425842285,0.07229471206665039,0.07896780967712402,0.009488821029663086,0.00933837890625,0.009309768676757812,46.67755627632141,41.5738844871521
SM,3352,0.07163643836975098,0.06940627098083496,0.0767204761505127,0.009196996688842773,0.009214639663696289,0.009180307388305664,42.32733750343323,39.89167499542236
SM,4266,0.08721089363098145,0.08811759948730469,0.0951225757598877,0.009285688400268555,0.009227514266967773,0.009283781051635742,68.72710418701172,48.17489814758301
SM,2434,0.0499873161315918,0.05238509178161621,0.058901071548461914,0.009357213973999023,0.009331464767456055,0.00933384895324707,22.15854287147522,31.476478815078735
SM,1867,0.03556656837463379,0.034993886947631836,0.04181623458862305,0.00952291488647461,0.009377717971801758,0.00935506820678711,13.076904058456421,26.3761248588562
SM,2086,0.041327714920043945,0.04215860366821289,0.04938364028930664,0.009308338165283203,0.009263753890991211,0.009192466735839844,16.138734340667725,28.446064949035645
SM,3352,0.07143449783325195,0.06956791877746582,0.07726454734802246,0.009266138076782227,0.009226322174072266,0.009226083755493164,41.5413453578949,39.80873203277588
SM,4147,0.0846562385559082,0.0856468677520752,0.09319019317626953,0.009229183197021484,0.009345769882202148,0.009302377700805664,65.13600492477417,47.08321475982666
SM,3062,0.06661319732666016,0.06173825263977051,0.06951308250427246,0.009116649627685547,0.00911092758178711,0.009106874465942383,35.24370789527893,37.275240898132324
SM,1604,0.03031635284423828,0.0316472053527832,0.03840804100036621,0.009303092956542969,0.009244203567504883,0.00924825668334961,9.57706356048584,23.960792064666748
SM,1463,0.025787830352783203,0.02738642692565918,0.03484225273132324,0.009551048278808594,0.009373188018798828,0.009357452392578125,7.933741092681885,22.008801698684692
SM,2805,0.05528593063354492,0.05749845504760742,0.06434440612792969,0.009270906448364258,0.009169340133666992,0.009200811386108398,29.61374807357788,34.95266938209534
